,Date,Theme,Sentiment,Newspaper
19926,30/10/17,judiciary_right_to_privacy,neutral,Firstpost
19927,30/10/17,e-governance,neutral,Firstpost
19928,30/10/17,macroeconomic_policy,positive,Firstpost
19929,30/10/17,judiciary_right_to_privacy,negative,Firstpost
19930,27/10/17,macroeconomic_policy,neutral,Firstpost
19931,27/10/17,e-governance,negative,Firstpost
19932,26/10/17,e-governance,negative,Firstpost
19933,26/10/17,aadhaar_based_subsidies,neutral,Firstpost
19934,26/10/17,aadhaar_based_subsidies,negative,Firstpost
19935,26/10/17,aadhaar_political_debates,negative,Firstpost
19936,26/10/17,e-governance,negative,Firstpost
19937,26/10/17,aadhaar_political_debates,negative,Firstpost
19938,26/10/17,e-governance,negative,Firstpost
19939,26/10/17,aadhaar_political_debates,positive,Firstpost
19940,26/10/17,aadhaar_political_debates,negative,Firstpost
19941,25/10/17,e-governance,negative,Firstpost
19942,25/10/17,e-governance,negative,Firstpost
19943,25/10/17,aadhaar_based_schemes,positive,Firstpost
19944,25/10/17,e-governance,negative,Firstpost
19945,23/10/17,aadhaar_based_subsidies,neutral,Firstpost
19946,22/10/17,data_security,negative,Firstpost
19947,22/10/17,e-governance,negative,Firstpost
19948,21/10/17,aadhaar_based_subsidies,negative,Firstpost
19949,17/10/17,aadhaar_based_subsidies,negative,Firstpost
19950,17/10/17,e-governance,negative,Firstpost
19951,16/10/17,e-governance,positive,Firstpost
19952,16/10/17,aadhaar_based_subsidies,positive,Firstpost
19953,14/10/17,digital_stack,negative,Firstpost
19954,13/10/17,digital_stack,positive,Firstpost
19955,13/10/17,macroeconomic_policy,neutral,Firstpost
19956,11/10/17,judiciary_right_to_privacy,negative,Firstpost
19957,10/10/17,e-governance,positive,Firstpost
19958,09/10/17,e-governance,neutral,Firstpost
19959,07/10/17,aadhaar_based_schemes,neutral,Firstpost
19960,06/10/17,money_laundering,neutral,Firstpost
19961,06/10/17,e-governance,neutral,Firstpost
19962,06/10/17,macroeconomic_policy,neutral,Firstpost
19963,03/10/17,digital_stack,neutral,Firstpost
19964,03/10/17,macroeconomic_policy,negative,Firstpost
19965,01/10/17,data_security,neutral,Firstpost
19966,28/09/17,digital_stack,neutral,Firstpost
19967,28/09/17,macroeconomic_policy,positive,Firstpost
19968,28/09/17,macroeconomic_policy,neutral,Firstpost
19969,28/09/17,aadhaar_based_schemes,positive,Firstpost
19970,27/09/17,digital_stack,neutral,Firstpost
19971,25/09/17,e-governance,positive,Firstpost
19972,19/09/17,e-governance,neutral,Firstpost
19973,18/09/17,financial_inclusion,neutral,Firstpost
19974,15/09/17,data_security,neutral,Firstpost
19975,15/09/17,aadhaar_based_schemes,positive,Firstpost
19976,13/09/17,judiciary_right_to_privacy,positive,Firstpost
19977,13/09/17,aadhaar_based_schemes,positive,Firstpost
19978,12/09/17,data_security,positive,Firstpost
19979,12/09/17,e-governance,positive,Firstpost
19980,10/09/17,crime,neutral,Firstpost
19981,07/09/17,macroeconomic_policy,negative,Firstpost
19982,06/09/17,e-governance,neutral,Firstpost
19983,05/09/17,digital_stack,neutral,Firstpost
19984,04/09/17,e-governance,neutral,Firstpost
19985,04/09/17,digital_stack,neutral,Firstpost
19986,01/09/17,judiciary_right_to_privacy,positive,Firstpost
19987,31/08/17,e-governance,negative,Firstpost
19988,31/08/17,digital_stack,neutral,Firstpost
19989,31/08/17,judiciary_right_to_privacy,neutral,Firstpost
19990,31/08/17,e-governance,negative,Firstpost
19991,30/08/17,data_security,neutral,Firstpost
19992,30/08/17,judiciary_right_to_privacy,positive,Firstpost
19993,30/08/17,e-governance,neutral,Firstpost
19994,30/08/17,digital_stack,negative,Firstpost
19995,30/08/17,judiciary_right_to_privacy,neutral,Firstpost
19996,30/08/17,judiciary_right_to_privacy,neutral,Firstpost
19997,30/08/17,e-governance,neutral,Firstpost
19998,29/08/17,judiciary_right_to_privacy,neutral,Firstpost
19999,28/08/17,aadhaar_political_debates,neutral,Firstpost
20000,28/08/17,judiciary_right_to_privacy,negative,Firstpost
20001,28/08/17,digital_stack,negative,Firstpost
20002,27/08/17,data_security,neutral,Firstpost
20003,27/08/17,crime,negative,Firstpost
20004,26/08/17,data_security,positive,Firstpost
20005,25/08/17,digital_stack,negative,Firstpost
20006,25/08/17,macroeconomic_policy,neutral,Firstpost
20007,25/08/17,digital_stack,positive,Firstpost
20008,25/08/17,judiciary_right_to_privacy,positive,Firstpost
20009,25/08/17,digital_stack,neutral,Firstpost
20010,25/08/17,judiciary_right_to_privacy,positive,Firstpost
20011,25/08/17,digital_stack,positive,Firstpost
20012,25/08/17,judiciary_right_to_privacy,neutral,Firstpost
20013,25/08/17,judiciary_right_to_privacy,positive,Firstpost
20014,24/08/17,judiciary_right_to_privacy,negative,Firstpost
20015,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20016,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20017,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20018,24/08/17,judiciary_right_to_privacy,positive,Firstpost
20019,24/08/17,judiciary_right_to_privacy,positive,Firstpost
20020,24/08/17,judiciary_right_to_privacy,positive,Firstpost
20021,24/08/17,judiciary_right_to_privacy,positive,Firstpost
20022,24/08/17,macroeconomic_policy,positive,Firstpost
20023,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20024,24/08/17,aadhaar_based_schemes,neutral,Firstpost
20025,24/08/17,judiciary_right_to_privacy,positive,Firstpost
20026,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20027,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20028,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20029,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20030,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20031,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20032,24/08/17,judiciary_right_to_privacy,negative,Firstpost
20033,24/08/17,judiciary_right_to_privacy,negative,Firstpost
20034,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20035,24/08/17,judiciary_right_to_privacy,neutral,Firstpost
20036,23/08/17,judiciary_right_to_privacy,neutral,Firstpost
20037,23/08/17,macroeconomic_policy,neutral,Firstpost
20038,18/08/17,crime,neutral,Firstpost
20039,17/08/17,e-governance,neutral,Firstpost
20040,17/08/17,data_security,positive,Firstpost
20041,16/08/17,e-governance,neutral,Firstpost
20042,16/08/17,money_laundering,negative,Firstpost
20043,11/08/17,aadhaar_based_schemes,positive,Firstpost
20044,11/08/17,judiciary_right_to_privacy,negative,Firstpost
20045,10/08/17,e-governance,neutral,Firstpost
20046,10/08/17,data_security,positive,Firstpost
20047,09/08/17,e-governance,neutral,Firstpost
20048,08/08/17,e-governance,neutral,Firstpost
20049,07/08/17,crime,neutral,Firstpost
20050,04/08/17,digital_stack,neutral,Firstpost
20051,04/08/17,e-governance,positive,Firstpost
20052,04/08/17,e-governance,positive,Firstpost
20053,04/08/17,data_security,neutral,Firstpost
20054,04/08/17,data_security,positive,Firstpost
20055,03/08/17,judiciary_right_to_privacy,negative,Firstpost
20056,03/08/17,digital_stack,neutral,Firstpost
20057,02/08/17,judiciary_right_to_privacy,positive,Firstpost
20058,02/08/17,judiciary_right_to_privacy,negative,Firstpost
20059,02/08/17,data_security,negative,Firstpost
20060,02/08/17,judiciary_right_to_privacy,positive,Firstpost
20061,01/08/17,judiciary_right_to_privacy,neutral,Firstpost
20062,01/08/17,money_laundering,negative,Firstpost
20063,31/07/17,crime,neutral,Firstpost
20064,31/07/17,e-governance,positive,Firstpost
20065,28/07/17,money_laundering,neutral,Firstpost
20066,28/07/17,e-governance,neutral,Firstpost
20067,28/07/17,e-governance,neutral,Firstpost
20068,26/07/17,aadhaar_based_schemes,neutral,Firstpost
20069,26/07/17,judiciary_right_to_privacy,neutral,Firstpost
20070,25/07/17,data_security,positive,Firstpost
20071,25/07/17,crime,neutral,Firstpost
20072,25/07/17,money_laundering,negative,Firstpost
20073,24/07/17,crime,positive,Firstpost
20074,24/07/17,money_laundering,neutral,Firstpost
20075,20/07/17,macroeconomic_policy,positive,Firstpost
20076,26/07/17,judiciary_right_to_privacy,neutral,Firstpost
20077,19/07/17,data_security,negative,Firstpost
20078,19/07/17,judiciary_right_to_privacy,negative,Firstpost
20079,19/07/17,judiciary_right_to_privacy,neutral,Firstpost
20080,19/07/17,e-governance,neutral,Firstpost
20081,19/07/17,judiciary_right_to_privacy,neutral,Firstpost
20082,19/07/17,aadhaar_based_subsidies,neutral,Firstpost
20083,19/07/17,e-governance,positive,Firstpost
20084,13/07/17,digital_stack,neutral,Firstpost
20085,12/07/17,judiciary_right_to_privacy,positive,Firstpost
20086,09/07/17,e-governance,neutral,Firstpost
20087,07/07/17,judiciary_right_to_privacy,neutral,Firstpost
20088,06/07/17,digital_stack,neutral,Firstpost
20089,06/07/17,aadhaar_political_debates,positive,Firstpost
20090,06/07/17,data_security,positive,Firstpost
20091,04/07/17,e-governance,positive,Firstpost
20092,04/07/17,data_security,positive,Firstpost
20093,04/07/17,data_security,positive,Firstpost
20094,03/07/17,e-governance,positive,Firstpost
20095,02/07/17,enrolment_process,positive,Firstpost
20096,01/07/17,e-governance,neutral,Firstpost
20097,30/06/17,macroeconomic_policy,neutral,Firstpost
20098,29/06/17,e-governance,neutral,Firstpost
20099,28/06/17,e-governance,neutral,Firstpost
20100,27/06/17,judiciary_right_to_privacy,neutral,Firstpost
20101,26/06/17,e-governance,neutral,Firstpost
20102,26/06/17,macroeconomic_policy,positive,Firstpost
20103,24/06/17,e-governance,neutral,Firstpost
20104,22/06/17,digital_stack,neutral,Firstpost
20105,21/06/17,e-governance,neutral,Firstpost
20106,19/06/17,e-governance,positive,Firstpost
20107,16/06/17,money_laundering,neutral,Firstpost
20108,14/06/17,enrolment_process,positive,Firstpost
20109,13/06/17,data_security,neutral,Firstpost
20110,13/06/17,aadhaar_based_schemes,positive,Firstpost
20111,12/06/17,judiciary_right_to_privacy,positive,Firstpost
20112,11/06/17,enrolment_process,positive,Firstpost
20113,11/06/17,data_security,positive,Firstpost
20114,11/06/17,judiciary_right_to_privacy,neutral,Firstpost
20115,10/06/17,e-governance,negative,Firstpost
20116,09/06/17,e-governance,negative,Firstpost
20117,09/06/17,aadhaar_based_schemes,positive,Firstpost
20118,09/06/17,money_laundering,positive,Firstpost
20119,09/06/17,e-governance,positive,Firstpost
20120,09/06/17,e-governance,positive,Firstpost
20121,09/06/17,e-governance,positive,Firstpost
20122,09/06/17,e-governance,negative,Firstpost
20123,08/06/17,e-governance,neutral,Firstpost
20124,08/06/17,e-governance,neutral,Firstpost
20125,08/06/17,e-governance,neutral,Firstpost
20126,01/06/17,data_security,neutral,Firstpost
20127,31/05/17,digital_stack,positive,Firstpost
20128,30/05/17,digital_stack,neutral,Firstpost
20129,29/05/17,digital_stack,neutral,Firstpost
20130,27/05/17,e-governance,neutral,Firstpost
20131,24/05/17,data_security,neutral,Firstpost
20132,23/05/17,enrolment_process,negative,Firstpost
20133,23/05/17,macroeconomic_policy,negative,Firstpost
20134,19/05/17,data_security,neutral,Firstpost
20135,19/05/17,data_security,negative,Firstpost
20136,18/05/17,e-governance,negative,Firstpost
20137,18/05/17,macroeconomic_policy,neutral,Firstpost
20138,17/05/17,digital_stack,neutral,Firstpost
20139,17/05/17,digital_stack,neutral,Firstpost
20140,15/05/17,crime,neutral,Firstpost
20141,15/05/17,data_security,negative,Firstpost
20142,15/05/17,data_security,negative,Firstpost
20143,13/05/17,enrolment_process,positive,Firstpost
20144,12/05/17,e-governance,positive,Firstpost
20145,11/05/17,enrolment_process,positive,Firstpost
20146,11/05/17,e-governance,positive,Firstpost
20147,30/11/99,aadhaar_political_debates,positive,Firstpost
20148,08/05/17,digital_stack,neutral,Firstpost
20149,04/05/17,data_security,neutral,Firstpost
20150,04/05/17,data_security,negative,Firstpost
20151,04/05/17,data_security,negative,Firstpost
20152,04/05/17,judiciary_right_to_privacy,negative,Firstpost
20153,04/05/17,data_security,negative,Firstpost
20154,03/05/17,macroeconomic_policy,negative,Firstpost
20155,03/05/17,judiciary_right_to_privacy,negative,Firstpost
20156,03/05/17,digital_stack,negative,Firstpost
20157,03/05/17,data_security,neutral,Firstpost
20158,03/05/17,judiciary_right_to_privacy,negative,Firstpost
20159,02/05/17,data_security,negative,Firstpost
20160,02/05/17,judiciary_right_to_privacy,negative,Firstpost
20161,02/05/17,data_security,positive,Firstpost
20162,02/05/17,aadhaar_based_schemes,negative,Firstpost
20163,28/04/17,macroeconomic_policy,negative,Firstpost
20164,27/04/17,enrolment_process,neutral,Firstpost
20165,27/04/17,judiciary_right_to_privacy,negative,Firstpost
20166,26/04/17,judiciary_right_to_privacy,neutral,Firstpost
20167,25/04/17,aadhaar_based_subsidies,neutral,Firstpost
20168,25/04/17,data_security,neutral,Firstpost
20169,25/04/17,digital_stack,negative,Firstpost
20170,25/04/17,digital_stack,positive,Firstpost
20171,24/04/17,data_security,negative,Firstpost
20172,24/04/17,aadhaar_based_schemes,negative,Firstpost
20173,23/04/17,data_security,neutral,Firstpost
20174,21/04/17,e-governance,negative,Firstpost
20175,21/04/17,e-governance,negative,Firstpost
20176,19/04/17,data_security,negative,Firstpost
20177,18/04/17,digital_stack,negative,Firstpost
20178,17/04/17,aadhaar_based_schemes,positive,Firstpost
20179,17/04/17,data_security,neutral,Firstpost
20180,15/04/17,digital_stack,negative,Firstpost
20181,14/04/17,digital_stack,positive,Firstpost
20182,14/04/17,digital_stack,neutral,Firstpost
20183,30/11/99,macroeconomic_policy,neutral,Firstpost
20184,14/04/17,data_security,negative,Firstpost
20185,13/04/17,digital_stack,negative,Firstpost
20186,13/04/17,e-governance,positive,Firstpost
20187,13/04/17,data_security,positive,Firstpost
20188,12/04/17,data_security,negative,Firstpost
20189,11/04/17,e-governance,negative,Firstpost
20190,11/04/17,aadhaar_based_schemes,positive,Firstpost
20191,11/04/17,aadhaar_based_schemes,neutral,Firstpost
20192,11/04/17,data_security,neutral,Firstpost
20193,10/04/17,macroeconomic_policy,positive,Firstpost
20194,10/04/17,data_security,positive,Firstpost
20195,10/04/17,data_security,negative,Firstpost
20196,10/04/17,e-governance,negative,Firstpost
20197,07/04/17,money_laundering,negative,Firstpost
20198,07/04/17,data_security,negative,Firstpost
20199,07/04/17,data_security,negative,Firstpost
20200,06/04/17,macroeconomic_policy,positive,Firstpost
20201,06/04/17,judiciary_right_to_privacy,negative,Firstpost
20202,06/04/17,e-governance,neutral,Firstpost
20203,05/04/17,data_security,positive,Firstpost
20204,04/04/17,data_security,neutral,Firstpost
20205,03/04/17,macroeconomic_policy,negative,Firstpost
20206,01/04/17,money_laundering,negative,Firstpost
20207,30/03/17,data_security,neutral,Firstpost
20208,30/03/17,data_security,negative,Firstpost
20209,30/03/17,e-governance,positive,Firstpost
20210,30/03/17,money_laundering,positive,Firstpost
20211,30/03/17,aadhaar_political_debates,positive,Firstpost
20212,30/03/17,data_security,negative,Firstpost
20213,30/03/17,money_laundering,negative,Firstpost
20214,29/03/17,aadhaar_based_schemes,neutral,Firstpost
20215,29/03/17,e-governance,positive,Firstpost
20216,29/03/17,e-governance,negative,Firstpost
20217,29/03/17,data_security,negative,Firstpost
20218,28/03/17,data_security,negative,Firstpost
20219,27/03/17,money_laundering,negative,Firstpost
20220,27/03/17,e-governance,neutral,Firstpost
20221,26/03/17,e-governance,negative,Firstpost
20222,25/03/17,e-governance,neutral,Firstpost
20223,24/03/17,money_laundering,neutral,Firstpost
20224,24/03/17,data_security,neutral,Firstpost
20225,24/03/17,e-governance,positive,Firstpost
20226,24/03/17,data_security,neutral,Firstpost
20227,23/03/17,money_laundering,positive,Firstpost
20228,23/03/17,money_laundering,positive,Firstpost
20229,22/03/17,money_laundering,positive,Firstpost
20230,22/03/17,aadhaar_political_debates,neutral,Firstpost
20231,22/03/17,money_laundering,neutral,Firstpost
20232,22/03/17,e-governance,negative,Firstpost
20233,22/03/17,e-governance,neutral,Firstpost
20234,22/03/17,money_laundering,neutral,Firstpost
20235,21/03/17,digital_stack,neutral,Firstpost
20236,20/03/17,financial_inclusion,neutral,Firstpost
20237,20/03/17,data_security,neutral,Firstpost
20238,17/03/17,digital_stack,positive,Firstpost
20239,16/03/17,digital_stack,neutral,Firstpost
20240,16/03/17,digital_stack,negative,Firstpost
20241,16/03/17,data_security,neutral,Firstpost
20242,15/03/17,aadhaar_based_schemes,negative,Firstpost
20243,15/03/17,digital_stack,neutral,Firstpost
20244,15/03/17,aadhaar_based_schemes,positive,Firstpost
20245,12/03/17,e-governance,positive,Firstpost
20246,09/03/17,judiciary_right_to_privacy,positive,Firstpost
20247,08/03/17,digital_stack,negative,Firstpost
20248,08/03/17,e-governance,positive,Firstpost
20249,07/03/17,digital_stack,neutral,Firstpost
20250,06/03/17,aadhaar_based_schemes,positive,Firstpost
20251,06/03/17,aadhaar_based_schemes,neutral,Firstpost
20252,05/03/17,data_security,negative,Firstpost
20253,05/03/17,data_security,positive,Firstpost
20254,03/03/17,digital_stack,positive,Firstpost
20255,02/03/17,e-governance,neutral,Firstpost
20256,02/03/17,e-governance,neutral,Firstpost
20257,01/03/17,data_security,positive,Firstpost
20258,27/02/17,data_security,negative,Firstpost
